article_id,outlet,period_fine,period,is_wire,drop_reason
33643,the_liberal,post,post,0.0,
33647,the_liberal,post,post,0.0,
33651,the_liberal,post,post,0.0,
33655,the_liberal,post,post,0.0,
33659,the_liberal,post,post,0.0,
33663,the_liberal,post,post,0.0,
33667,the_liberal,post,post,0.0,
33671,the_liberal,post,post,0.0,
33675,the_liberal,post,post,0.0,
33679,the_liberal,post,post,0.0,
33683,the_liberal,post,post,0.0,dup_body_norm
33687,the_liberal,post,post,0.0,
33691,the_liberal,post,post,0.0,dup_body_norm
33695,the_liberal,post,post,0.0,
33699,the_liberal,post,post,0.0,
33703,the_liberal,post,post,0.0,
33707,the_liberal,post,post,0.0,
33711,the_liberal,post,post,0.0,
33715,the_liberal,post,post,0.0,
33719,the_liberal,post,post,0.0,
33723,the_liberal,post,post,0.0,
33727,the_liberal,post,post,0.0,
33731,the_liberal,post,post,0.0,dup_body_norm
33735,the_liberal,post,post,0.0,dup_body_norm
33739,the_liberal,post,post,0.0,
33743,the_liberal,post,post,0.0,
33747,the_liberal,post,post,0.0,dup_body_norm
33751,the_liberal,post,post,0.0,
33755,the_liberal,post,post,0.0,
33759,the_liberal,post,post,0.0,
33763,the_liberal,post,post,0.0,
33767,the_liberal,post,post,0.0,
33771,the_liberal,post,post,0.0,
33775,the_liberal,post,post,0.0,
33779,the_liberal,post,post,0.0,
33783,the_liberal,post,post,0.0,
33787,the_liberal,post,post,0.0,
33791,the_liberal,post,post,0.0,
33795,the_liberal,post,post,0.0,
33799,the_liberal,post,post,0.0,
33803,the_liberal,post,post,0.0,
33807,the_liberal,post,post,0.0,
33811,the_liberal,post,post,0.0,
33815,the_liberal,post,post,0.0,
33819,the_liberal,post,post,0.0,
33823,the_liberal,post,post,1.0,
33827,the_liberal,post,post,0.0,
33831,the_liberal,post,post,0.0,
33835,the_liberal,post,post,0.0,dup_body_norm
33839,the_liberal,post,post,0.0,
33843,the_liberal,post,post,1.0,
33847,the_liberal,post,post,0.0,dup_body_norm
33851,the_liberal,post,post,0.0,
33855,the_liberal,post,post,0.0,
33859,the_liberal,post,post,0.0,
33863,the_liberal,post,post,0.0,
33867,the_liberal,post,post,0.0,
33871,the_liberal,post,post,0.0,
33875,the_liberal,post,post,0.0,
33879,the_liberal,post,post,0.0,
33883,the_liberal,post,post,0.0,
33887,the_liberal,post,post,0.0,
33891,the_liberal,post,post,0.0,
33895,the_liberal,post,post,0.0,
33899,the_liberal,post,post,0.0,
33903,the_liberal,post,post,0.0,
33907,the_liberal,post,post,0.0,
33911,the_liberal,post,post,0.0,
33915,the_liberal,post,post,0.0,
33919,the_liberal,post,post,1.0,
33923,the_liberal,post,post,0.0,
33927,the_liberal,post,post,0.0,
33931,the_liberal,post,post,0.0,dup_body_norm
33935,the_liberal,post,post,0.0,
33939,the_liberal,post,post,0.0,
33943,the_liberal,post,post,0.0,
33947,the_liberal,post,post,0.0,
33951,the_liberal,post,post,0.0,
33955,the_liberal,post,post,0.0,
33959,the_liberal,post,post,0.0,
33963,the_liberal,post,post,0.0,
33967,the_liberal,post,post,0.0,
33971,the_liberal,post,post,0.0,
33975,the_liberal,post,post,0.0,
33979,the_liberal,post,post,0.0,
33983,the_liberal,post,post,0.0,
33987,the_liberal,post,post,0.0,
33991,the_liberal,post,post,0.0,
33995,the_liberal,post,post,0.0,
33999,the_liberal,post,post,0.0,
34003,the_liberal,post,post,0.0,
34007,the_liberal,post,post,0.0,
34011,the_liberal,post,post,0.0,
34015,the_liberal,post,post,0.0,
34019,the_liberal,post,post,0.0,
34023,the_liberal,post,post,0.0,empty_clean_body
34027,the_liberal,post,post,0.0,
34031,the_liberal,post,post,0.0,
34035,the_liberal,post,post,0.0,
34039,the_liberal,post,post,0.0,
34043,the_liberal,post,post,0.0,
34047,the_liberal,post,post,0.0,
34051,the_liberal,post,post,0.0,dup_body_norm
34055,the_liberal,post,post,0.0,
34059,the_liberal,post,post,0.0,
34063,the_liberal,post,post,0.0,dup_body_norm
34067,the_liberal,post,post,0.0,empty_clean_body
34071,the_liberal,post,post,0.0,
34075,the_liberal,post,post,0.0,
34079,the_liberal,post,post,0.0,
34083,the_liberal,post,post,0.0,
34087,the_liberal,post,post,0.0,
34091,the_liberal,post,post,0.0,
34095,the_liberal,post,post,0.0,
34099,the_liberal,post,post,0.0,
34103,the_liberal,post,post,0.0,
34107,the_liberal,post,post,0.0,
34111,the_liberal,post,post,0.0,
34115,the_liberal,post,post,0.0,
34119,the_liberal,post,post,0.0,
34123,the_liberal,post,post,0.0,
34127,the_liberal,post,post,0.0,
34131,the_liberal,post,post,0.0,
34135,the_liberal,post,post,0.0,
34139,the_liberal,post,post,0.0,
34143,the_liberal,post,post,0.0,
34147,the_liberal,post,post,0.0,
34151,the_liberal,post,post,0.0,
34155,the_liberal,post,post,0.0,
34159,the_liberal,post,post,0.0,
34163,the_liberal,post,post,0.0,
34167,the_liberal,post,post,0.0,dup_body_norm
34171,the_liberal,post,post,0.0,
34175,the_liberal,post,post,0.0,
34179,the_liberal,post,post,0.0,
34183,the_liberal,post,post,0.0,
34187,the_liberal,post,post,0.0,
34191,the_liberal,post,post,0.0,
34195,the_liberal,post,post,0.0,
34199,the_liberal,post,post,0.0,
34203,the_liberal,post,post,0.0,
34207,the_liberal,post,post,0.0,dup_body_norm
34211,the_liberal,post,post,0.0,
34215,the_liberal,post,post,0.0,
34219,the_liberal,post,post,0.0,
34223,the_liberal,post,post,0.0,
34227,the_liberal,post,post,0.0,
34231,the_liberal,post,post,0.0,
34235,the_liberal,post,post,0.0,
34239,the_liberal,post,post,0.0,
34243,the_liberal,post,post,0.0,
34247,the_liberal,post,post,0.0,
34251,the_liberal,post,post,0.0,
34255,the_liberal,post,post,0.0,
34259,the_liberal,post,post,0.0,
34263,the_liberal,post,post,0.0,
34267,the_liberal,post,post,1.0,
34271,the_liberal,post,post,0.0,
34275,the_liberal,post,post,0.0,
34279,the_liberal,post,post,0.0,
34283,the_liberal,post,post,0.0,
34287,the_liberal,post,post,0.0,
34291,the_liberal,post,post,0.0,
34295,the_liberal,post,post,0.0,
34299,the_liberal,post,post,0.0,
34303,the_liberal,post,post,0.0,
34307,the_liberal,post,post,0.0,
34311,the_liberal,post,post,0.0,
34315,the_liberal,post,post,0.0,
34319,the_liberal,post,post,0.0,
34323,the_liberal,post,post,0.0,dup_body_norm
34327,the_liberal,post,post,0.0,
34331,the_liberal,post,post,0.0,
34335,the_liberal,post,post,0.0,
34339,the_liberal,post,post,0.0,
34343,the_liberal,post,post,0.0,
34347,the_liberal,post,post,0.0,
34351,the_liberal,post,post,0.0,
34355,the_liberal,post,post,0.0,
34359,the_liberal,post,post,0.0,
34363,the_liberal,post,post,0.0,
34367,the_liberal,post,post,0.0,
34371,the_liberal,post,post,0.0,dup_body_norm
34375,the_liberal,post,post,0.0,
34379,the_liberal,post,post,0.0,
34383,the_liberal,post,post,0.0,
34387,the_liberal,post,post,0.0,empty_clean_body
34391,the_liberal,post,post,0.0,
34395,the_liberal,post,post,0.0,
34399,the_liberal,post,post,0.0,
34403,the_liberal,post,post,0.0,
34407,the_liberal,post,post,0.0,
34411,the_liberal,post,post,0.0,
34415,the_liberal,post,post,0.0,
34419,the_liberal,post,post,0.0,
34423,the_liberal,post,post,0.0,
34427,the_liberal,post,post,0.0,
34431,the_liberal,post,post,0.0,
34435,the_liberal,post,post,0.0,
34439,the_liberal,post,post,0.0,
34443,the_liberal,post,post,0.0,
34447,the_liberal,post,post,0.0,
34451,the_liberal,post,post,0.0,
34455,the_liberal,post,post,0.0,
34459,the_liberal,post,post,0.0,
34463,the_liberal,post,post,0.0,
34467,the_liberal,post,post,0.0,
34471,the_liberal,post,post,0.0,
34475,the_liberal,post,post,0.0,
34479,the_liberal,post,post,0.0,
34483,the_liberal,post,post,0.0,
34487,the_liberal,post,post,0.0,
34491,the_liberal,post,post,0.0,
34495,the_liberal,post,post,0.0,
34499,the_liberal,post,post,0.0,
34503,the_liberal,post,post,0.0,
34507,the_liberal,post,post,0.0,
34511,the_liberal,post,post,0.0,
34515,the_liberal,post,post,0.0,
34519,the_liberal,post,post,0.0,
34523,the_liberal,post,post,0.0,
34527,the_liberal,post,post,0.0,
34531,the_liberal,post,post,0.0,
34535,the_liberal,post,post,0.0,
34539,the_liberal,post,post,0.0,
34543,the_liberal,post,post,0.0,
34547,the_liberal,post,post,0.0,
34551,the_liberal,post,post,0.0,
34555,the_liberal,post,post,0.0,dup_body_norm
34559,the_liberal,post,post,0.0,
34563,the_liberal,post,post,0.0,
34567,the_liberal,post,post,0.0,
34571,the_liberal,post,post,0.0,
34575,the_liberal,post,post,0.0,
34579,the_liberal,post,post,0.0,
34583,the_liberal,post,post,0.0,dup_body_norm
34587,the_liberal,post,post,0.0,
34591,the_liberal,post,post,0.0,
34595,the_liberal,post,post,0.0,dup_body_norm
34599,the_liberal,post,post,0.0,
34603,the_liberal,post,post,0.0,
34607,the_liberal,post,post,0.0,
34611,the_liberal,post,post,0.0,
34615,the_liberal,post,post,0.0,
34619,the_liberal,post,post,0.0,
34623,the_liberal,post,post,0.0,
34627,the_liberal,post,post,0.0,
34631,the_liberal,post,post,0.0,
34635,the_liberal,post,post,0.0,
34639,the_liberal,post,post,0.0,
34643,the_liberal,post,post,0.0,
34647,the_liberal,post,post,0.0,
34651,the_liberal,post,post,0.0,
34655,the_liberal,post,post,0.0,
34659,the_liberal,post,post,0.0,
34663,the_liberal,post,post,0.0,
34667,the_liberal,post,post,0.0,
34671,the_liberal,post,post,0.0,
34675,the_liberal,post,post,0.0,
34679,the_liberal,post,post,0.0,
34683,the_liberal,post,post,0.0,
34687,the_liberal,post,post,0.0,
34691,the_liberal,post,post,0.0,
34695,the_liberal,post,post,0.0,
34699,the_liberal,post,post,0.0,
34703,the_liberal,post,post,0.0,
34707,the_liberal,post,post,0.0,empty_clean_body
34711,the_liberal,post,post,0.0,
34715,the_liberal,post,post,0.0,
34719,the_liberal,post,post,0.0,
34723,the_liberal,post,post,0.0,
34727,the_liberal,post,post,0.0,dup_body_norm
34731,the_liberal,post,post,0.0,dup_body_norm
34735,the_liberal,post,post,0.0,
34739,the_liberal,post,post,0.0,
34743,the_liberal,post,post,0.0,
34747,the_liberal,post,post,0.0,
34751,the_liberal,post,post,0.0,
34755,the_liberal,post,post,0.0,
34759,the_liberal,post,post,0.0,
34763,the_liberal,post,post,0.0,
34767,the_liberal,post,post,0.0,
34771,the_liberal,post,post,0.0,
34775,the_liberal,post,post,0.0,
34779,the_liberal,post,post,0.0,
34783,the_liberal,post,post,0.0,
34787,the_liberal,post,post,0.0,
34791,the_liberal,post,post,0.0,
34795,the_liberal,post,post,0.0,
34799,the_liberal,post,post,0.0,
34803,the_liberal,post,post,0.0,
34807,the_liberal,post,post,0.0,
34811,the_liberal,post,post,0.0,
34815,the_liberal,post,post,0.0,
34819,the_liberal,post,post,0.0,
34823,the_liberal,post,post,0.0,
34827,the_liberal,post,post,0.0,
34831,the_liberal,post,post,0.0,
34835,the_liberal,post,post,0.0,
34839,the_liberal,post,post,0.0,
34843,the_liberal,post,post,0.0,
34847,the_liberal,post,post,0.0,
34851,the_liberal,post,post,0.0,
34855,the_liberal,post,post,0.0,
34859,the_liberal,post,post,0.0,
34863,the_liberal,post,post,0.0,
34867,the_liberal,post,post,0.0,
34871,the_liberal,post,post,0.0,
34875,the_liberal,post,post,0.0,
34879,the_liberal,post,post,0.0,
34883,the_liberal,post,post,0.0,
34887,the_liberal,post,post,0.0,
34891,the_liberal,post,post,0.0,
34895,the_liberal,post,post,0.0,
34899,the_liberal,post,post,0.0,
34903,the_liberal,post,post,0.0,
34907,the_liberal,post,post,0.0,
34911,the_liberal,post,post,0.0,
34915,the_liberal,post,post,0.0,
34919,the_liberal,post,post,0.0,
34923,the_liberal,post,post,0.0,
34927,the_liberal,post,post,0.0,
34931,the_liberal,post,post,0.0,
34935,the_liberal,post,post,0.0,
34939,the_liberal,post,post,0.0,
34943,the_liberal,post,post,0.0,
34947,the_liberal,post,post,0.0,
34951,the_liberal,post,post,0.0,
34955,the_liberal,post,post,0.0,
34959,the_liberal,post,post,0.0,
34963,the_liberal,post,post,0.0,
34967,the_liberal,post,post,0.0,
34971,the_liberal,post,post,0.0,
34975,the_liberal,post,post,0.0,
34979,the_liberal,post,post,0.0,
34983,the_liberal,post,post,0.0,
34987,the_liberal,post,post,0.0,
34991,the_liberal,post,post,0.0,
34995,the_liberal,post,post,0.0,
34999,the_liberal,post,post,0.0,
35003,the_liberal,post,post,0.0,
35007,the_liberal,post,post,0.0,
35011,the_liberal,post,post,0.0,
35015,the_liberal,post,post,0.0,
35019,the_liberal,post,post,0.0,
35023,the_liberal,post,post,0.0,
35027,the_liberal,post,post,0.0,
35031,the_liberal,post,post,0.0,
35035,the_liberal,post,post,0.0,dup_body_norm
35039,the_liberal,post,post,0.0,
35043,the_liberal,post,post,0.0,empty_clean_body
35047,the_liberal,post,post,0.0,
35051,the_liberal,post,post,0.0,
35055,the_liberal,post,post,0.0,
35059,the_liberal,post,post,0.0,
35063,the_liberal,post,post,0.0,
35067,the_liberal,post,post,0.0,
35071,the_liberal,post,post,0.0,
35075,the_liberal,post,post,0.0,
35079,the_liberal,post,post,0.0,
35083,the_liberal,post,post,0.0,
35087,the_liberal,post,post,0.0,
35091,the_liberal,post,post,0.0,
35095,the_liberal,post,post,0.0,
35099,the_liberal,post,post,0.0,
35103,the_liberal,post,post,0.0,
35107,the_liberal,post,post,0.0,
35111,the_liberal,post,post,0.0,dup_body_norm
35115,the_liberal,post,post,0.0,
35119,the_liberal,post,post,0.0,
35123,the_liberal,post,post,0.0,
35127,the_liberal,post,post,0.0,
35131,the_liberal,post,post,0.0,
35135,the_liberal,post,post,0.0,empty_clean_body
35139,the_liberal,post,post,0.0,
35143,the_liberal,post,post,0.0,
35147,the_liberal,post,post,0.0,
35151,the_liberal,post,post,0.0,
35155,the_liberal,post,post,0.0,
35159,the_liberal,post,post,0.0,
35163,the_liberal,post,post,0.0,
35167,the_liberal,post,post,1.0,
35171,the_liberal,post,post,0.0,
35175,the_liberal,post,post,0.0,
35179,the_liberal,post,post,0.0,
35183,the_liberal,post,post,0.0,
35187,the_liberal,post,post,0.0,
35191,the_liberal,post,post,0.0,
35195,the_liberal,post,post,0.0,
35199,the_liberal,post,post,0.0,
35203,the_liberal,post,post,0.0,
35207,the_liberal,post,post,0.0,
35211,the_liberal,post,post,0.0,
35215,the_liberal,post,post,0.0,
35219,the_liberal,post,post,0.0,
35223,the_liberal,post,post,0.0,
35227,the_liberal,post,post,0.0,
35231,the_liberal,post,post,0.0,
35235,the_liberal,post,post,0.0,
35239,the_liberal,post,post,0.0,
35243,the_liberal,post,post,0.0,
35247,the_liberal,post,post,0.0,
35251,the_liberal,mid,post,0.0,
35255,the_liberal,post,post,0.0,
35259,the_liberal,straddle,post,0.0,
35263,the_liberal,straddle,post,0.0,
35267,the_liberal,straddle,post,0.0,
35271,the_liberal,straddle,post,0.0,
35275,the_liberal,straddle,post,0.0,
35279,the_liberal,straddle,post,0.0,
35283,the_liberal,straddle,post,0.0,
35287,the_liberal,straddle,post,0.0,
35291,the_liberal,straddle,post,0.0,
35295,the_liberal,straddle,post,1.0,
35299,the_liberal,straddle,post,0.0,
35303,the_liberal,straddle,post,0.0,
35307,the_liberal,straddle,post,0.0,
35311,the_liberal,straddle,post,0.0,
35315,the_liberal,straddle,post,0.0,
35319,the_liberal,straddle,post,0.0,
35323,the_liberal,straddle,post,0.0,
35327,the_liberal,straddle,post,0.0,
35331,the_liberal,straddle,post,0.0,
35335,the_liberal,straddle,post,0.0,
35339,the_liberal,straddle,post,0.0,
35343,the_liberal,straddle,post,0.0,
35347,the_liberal,straddle,post,0.0,
35351,the_liberal,straddle,post,0.0,
35355,the_liberal,straddle,post,0.0,
35359,the_liberal,straddle,post,0.0,
35363,the_liberal,pre,pre,0.0,
35367,the_liberal,pre,pre,0.0,
35371,the_liberal,pre,pre,0.0,
35375,the_liberal,pre,pre,0.0,
35379,the_liberal,pre,pre,0.0,
35383,the_liberal,pre,pre,0.0,
35387,the_liberal,pre,pre,0.0,
35391,the_liberal,pre,pre,0.0,
35395,the_liberal,pre,pre,0.0,
35399,the_liberal,pre,pre,0.0,
35403,the_liberal,pre,pre,0.0,
35407,the_liberal,pre,pre,0.0,
35411,the_liberal,pre,pre,0.0,
35415,the_liberal,pre,pre,0.0,
35419,the_liberal,pre,pre,0.0,
35423,the_liberal,pre,pre,0.0,
35427,the_liberal,pre,pre,0.0,
35431,the_liberal,pre,pre,0.0,
35435,the_liberal,pre,pre,0.0,
35439,the_liberal,pre,pre,0.0,
35443,the_liberal,pre,pre,0.0,
35447,the_liberal,pre,pre,0.0,
35451,the_liberal,pre,pre,0.0,
35455,the_liberal,pre,pre,0.0,
35459,the_liberal,pre,pre,0.0,
35463,the_liberal,pre,pre,0.0,
35467,the_liberal,pre,pre,0.0,
35471,the_liberal,pre,pre,0.0,
35475,the_liberal,pre,pre,0.0,
35479,the_liberal,pre,pre,0.0,
35483,the_liberal,pre,pre,0.0,
35487,the_liberal,pre,pre,0.0,
35491,the_liberal,pre,pre,0.0,
35495,the_liberal,pre,pre,0.0,
35499,the_liberal,pre,pre,0.0,
35503,the_liberal,pre,pre,0.0,empty_clean_body
35507,the_liberal,pre,pre,0.0,
35511,the_liberal,pre,pre,0.0,
35515,the_liberal,pre,pre,0.0,
35519,the_liberal,pre,pre,0.0,
35523,the_liberal,pre,pre,0.0,
35527,the_liberal,pre,pre,0.0,
35531,the_liberal,pre,pre,0.0,
35535,the_liberal,pre,pre,0.0,
35539,the_liberal,pre,pre,0.0,
35543,the_liberal,pre,pre,0.0,
35547,the_liberal,pre,pre,0.0,
35551,the_liberal,pre,pre,0.0,
35555,the_liberal,pre,pre,0.0,
35559,the_liberal,pre,pre,0.0,
35563,the_liberal,pre,pre,0.0,
35567,the_liberal,pre,pre,0.0,
35571,the_liberal,pre,pre,0.0,
35575,the_liberal,pre,pre,0.0,
35579,the_liberal,pre,pre,0.0,
35583,the_liberal,pre,pre,0.0,
35587,the_liberal,pre,pre,0.0,
35591,the_liberal,pre,pre,0.0,
35595,the_liberal,pre,pre,0.0,
35599,the_liberal,pre,pre,0.0,
35603,the_liberal,pre,pre,0.0,
35607,the_liberal,pre,pre,0.0,
35611,the_liberal,pre,pre,0.0,
35615,the_liberal,pre,pre,0.0,
35619,the_liberal,pre,pre,0.0,
35623,the_liberal,pre,pre,0.0,
35627,the_liberal,pre,pre,0.0,
35631,the_liberal,pre,pre,0.0,
35635,the_liberal,pre,pre,0.0,
35639,the_liberal,pre,pre,0.0,
35643,the_liberal,pre,pre,0.0,
35647,the_liberal,pre,pre,0.0,
35651,the_liberal,pre,pre,0.0,
35655,the_liberal,pre,pre,0.0,
35659,the_liberal,pre,pre,0.0,
35663,the_liberal,pre,pre,0.0,
35667,the_liberal,pre,pre,0.0,
35671,the_liberal,pre,pre,0.0,
35675,the_liberal,pre,pre,0.0,
35679,the_liberal,pre,pre,0.0,
35683,the_liberal,pre,pre,0.0,dup_body_norm
35687,the_liberal,pre,pre,0.0,
35691,the_liberal,pre,pre,0.0,
35695,the_liberal,pre,pre,0.0,
35699,the_liberal,pre,pre,0.0,
35703,the_liberal,pre,pre,0.0,
35707,the_liberal,pre,pre,0.0,
35711,the_liberal,pre,pre,0.0,
35715,the_liberal,pre,pre,0.0,
35719,the_liberal,pre,pre,0.0,
35723,the_liberal,pre,pre,0.0,
35727,the_liberal,pre,pre,0.0,
35731,the_liberal,pre,pre,0.0,
35735,the_liberal,pre,pre,0.0,
35739,the_liberal,pre,pre,0.0,
35743,the_liberal,pre,pre,0.0,
35747,the_liberal,pre,pre,0.0,
35751,the_liberal,pre,pre,0.0,
35755,the_liberal,pre,pre,0.0,
35759,the_liberal,pre,pre,0.0,dup_body_norm
35763,the_liberal,pre,pre,0.0,
35767,the_liberal,pre,pre,0.0,
35771,the_liberal,pre,pre,0.0,
35775,the_liberal,pre,pre,0.0,
35779,the_liberal,pre,pre,0.0,
35783,the_liberal,pre,pre,0.0,
35787,the_liberal,pre,pre,0.0,
35791,the_liberal,pre,pre,0.0,
35795,the_liberal,pre,pre,0.0,
35799,the_liberal,pre,pre,0.0,
35803,the_liberal,pre,pre,0.0,
35807,the_liberal,pre,pre,0.0,
35811,the_liberal,pre,pre,0.0,
35815,the_liberal,pre,pre,0.0,
35819,the_liberal,pre,pre,0.0,
35823,the_liberal,pre,pre,0.0,
35827,the_liberal,pre,pre,0.0,
35831,the_liberal,pre,pre,0.0,
35835,the_liberal,pre,pre,0.0,
35839,the_liberal,pre,pre,0.0,
35843,the_liberal,pre,pre,0.0,
35847,the_liberal,pre,pre,0.0,
35851,the_liberal,pre,pre,0.0,
35855,the_liberal,pre,pre,0.0,
35859,the_liberal,pre,pre,0.0,
35863,the_liberal,pre,pre,0.0,
35867,the_liberal,pre,pre,0.0,
35871,the_liberal,pre,pre,0.0,
35875,the_liberal,pre,pre,0.0,
35879,the_liberal,pre,pre,0.0,
35883,the_liberal,pre,pre,0.0,
35887,the_liberal,pre,pre,0.0,
35891,the_liberal,pre,pre,0.0,
35895,the_liberal,pre,pre,0.0,
35899,the_liberal,pre,pre,0.0,
35903,the_liberal,pre,pre,0.0,
35907,the_liberal,pre,pre,0.0,
35911,the_liberal,pre,pre,0.0,
35915,the_liberal,pre,pre,0.0,
35919,the_liberal,pre,pre,0.0,
35923,the_liberal,pre,pre,0.0,
35927,the_liberal,pre,pre,0.0,
35931,the_liberal,pre,pre,0.0,
35935,the_liberal,pre,pre,0.0,
35939,the_liberal,pre,pre,0.0,
35943,the_liberal,pre,pre,0.0,
35947,the_liberal,pre,pre,0.0,
35951,the_liberal,pre,pre,0.0,
35955,the_liberal,pre,pre,0.0,
35959,the_liberal,pre,pre,0.0,
35963,the_liberal,pre,pre,0.0,
35967,the_liberal,pre,pre,0.0,
35971,the_liberal,pre,pre,0.0,
35975,the_liberal,pre,pre,0.0,
35979,the_liberal,pre,pre,0.0,
35983,the_liberal,pre,pre,0.0,
35987,the_liberal,pre,pre,0.0,
35991,the_liberal,pre,pre,0.0,
35995,the_liberal,pre,pre,0.0,
35999,the_liberal,pre,pre,0.0,
36003,the_liberal,pre,pre,0.0,
36007,the_liberal,pre,pre,0.0,
36011,the_liberal,pre,pre,0.0,
36015,the_liberal,pre,pre,0.0,
36019,the_liberal,pre,pre,0.0,
36023,the_liberal,pre,pre,0.0,
36027,the_liberal,pre,pre,0.0,
36031,the_liberal,pre,pre,0.0,
36035,the_liberal,pre,pre,0.0,
36039,the_liberal,pre,pre,0.0,
36043,the_liberal,pre,pre,0.0,
36047,the_liberal,pre,pre,0.0,
36051,the_liberal,pre,pre,0.0,
36055,the_liberal,pre,pre,0.0,
36059,the_liberal,pre,pre,0.0,
36063,the_liberal,pre,pre,0.0,
36067,the_liberal,pre,pre,0.0,
36071,the_liberal,pre,pre,0.0,
36075,the_liberal,pre,pre,0.0,
36079,the_liberal,pre,pre,0.0,
36083,the_liberal,pre,pre,0.0,
36087,the_liberal,pre,pre,0.0,
36091,the_liberal,pre,pre,0.0,
36095,the_liberal,pre,pre,0.0,
36099,the_liberal,pre,pre,0.0,
36103,the_liberal,pre,pre,0.0,
36107,the_liberal,pre,pre,0.0,
36111,the_liberal,pre,pre,0.0,
36115,the_liberal,pre,pre,0.0,
36119,the_liberal,pre,pre,0.0,
36123,the_liberal,pre,pre,0.0,
36127,the_liberal,pre,pre,0.0,
36131,the_liberal,pre,pre,0.0,
36135,the_liberal,pre,pre,0.0,
36139,the_liberal,pre,pre,0.0,
36143,the_liberal,pre,pre,0.0,
36147,the_liberal,pre,pre,0.0,
36151,the_liberal,pre,pre,0.0,
36155,the_liberal,pre,pre,0.0,
36159,the_liberal,pre,pre,0.0,
36163,the_liberal,pre,pre,0.0,
36167,the_liberal,pre,pre,0.0,
36171,the_liberal,pre,pre,0.0,
36175,the_liberal,pre,pre,0.0,
36179,the_liberal,pre,pre,0.0,
36183,the_liberal,pre,pre,0.0,
36187,the_liberal,pre,pre,0.0,
36191,the_liberal,pre,pre,0.0,
36195,the_liberal,pre,pre,0.0,
36199,the_liberal,pre,pre,0.0,
36203,the_liberal,pre,pre,0.0,
36207,the_liberal,pre,pre,0.0,
36211,the_liberal,pre,pre,0.0,
36215,the_liberal,pre,pre,0.0,
36219,the_liberal,pre,pre,0.0,
36223,the_liberal,pre,pre,0.0,
36227,the_liberal,pre,pre,0.0,
36231,the_liberal,pre,pre,0.0,
36235,the_liberal,pre,pre,0.0,
36239,the_liberal,pre,pre,0.0,
36243,the_liberal,pre,pre,0.0,
36247,the_liberal,pre,pre,0.0,
36251,the_liberal,pre,pre,0.0,
36255,the_liberal,pre,pre,0.0,
36259,the_liberal,pre,pre,0.0,
36263,the_liberal,pre,pre,0.0,
36267,the_liberal,pre,pre,0.0,
36271,the_liberal,pre,pre,0.0,
36275,the_liberal,pre,pre,0.0,
36279,the_liberal,pre,pre,0.0,
36283,the_liberal,pre,pre,0.0,
36287,the_liberal,pre,pre,0.0,
36291,the_liberal,pre,pre,0.0,
36295,the_liberal,pre,pre,0.0,
36299,the_liberal,pre,pre,0.0,
36303,the_liberal,pre,pre,0.0,
36307,the_liberal,pre,pre,0.0,
36311,the_liberal,pre,pre,0.0,
36315,the_liberal,pre,pre,0.0,
36319,the_liberal,pre,pre,0.0,
36323,the_liberal,pre,pre,0.0,
36327,the_liberal,pre,pre,0.0,
36331,the_liberal,pre,pre,0.0,
36335,the_liberal,pre,pre,0.0,
36339,the_liberal,pre,pre,0.0,
36343,the_liberal,pre,pre,0.0,
36347,the_liberal,pre,pre,0.0,
36351,the_liberal,pre,pre,0.0,
36355,the_liberal,pre,pre,0.0,
36359,the_liberal,pre,pre,0.0,
36363,the_liberal,pre,pre,0.0,
36367,the_liberal,pre,pre,0.0,
36371,the_liberal,pre,pre,0.0,
36375,the_liberal,pre,pre,0.0,
36379,the_liberal,pre,pre,0.0,
36383,the_liberal,pre,pre,0.0,
36387,the_liberal,pre,pre,0.0,
36391,the_liberal,pre,pre,0.0,
36395,the_liberal,pre,pre,0.0,
36399,the_liberal,pre,pre,0.0,
36403,the_liberal,pre,pre,0.0,
36407,the_liberal,pre,pre,0.0,
36411,the_liberal,pre,pre,1.0,
36415,the_liberal,pre,pre,0.0,
36419,the_liberal,pre,pre,0.0,
36423,the_liberal,pre,pre,0.0,
36427,the_liberal,pre,pre,1.0,
36431,the_liberal,pre,pre,0.0,
36435,the_liberal,pre,pre,0.0,
36439,the_liberal,pre,pre,0.0,
36443,the_liberal,pre,pre,0.0,
36447,the_liberal,pre,pre,0.0,
36451,the_liberal,pre,pre,0.0,
36455,the_liberal,pre,pre,0.0,
36459,the_liberal,pre,pre,0.0,
36463,the_liberal,pre,pre,0.0,
36467,the_liberal,pre,pre,0.0,
36471,the_liberal,pre,pre,0.0,
36475,the_liberal,pre,pre,0.0,
36479,the_liberal,pre,pre,0.0,
36483,the_liberal,pre,pre,0.0,
36487,the_liberal,pre,pre,0.0,
36491,the_liberal,pre,pre,0.0,
36495,the_liberal,pre,pre,0.0,
36499,the_liberal,pre,pre,0.0,
36503,the_liberal,pre,pre,0.0,
36507,the_liberal,pre,pre,0.0,
36511,the_liberal,pre,pre,0.0,
36515,the_liberal,pre,pre,0.0,
36519,the_liberal,pre,pre,0.0,
36523,the_liberal,pre,pre,0.0,
36527,the_liberal,pre,pre,0.0,
36531,the_liberal,pre,pre,0.0,
36535,the_liberal,pre,pre,0.0,
36539,the_liberal,pre,pre,0.0,
36543,the_liberal,pre,pre,0.0,
36547,the_liberal,pre,pre,0.0,
36551,the_liberal,pre,pre,0.0,
